"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031256","CC","GO:0031256","leading edge membrane","8/473","60/18405",0.000142057698457325,0.00175204494764034,0.00140989595461406,"556202/553051/553402/100538116/100334453/559096/567298/569398",8
"GO:0099572","CC","GO:0099572","postsynaptic specialization","12/473","137/18405",0.000220121710962886,0.00259143286997216,0.00208536357754314,"570493/561943/497638/100331262/557701/560862/565863/567298/60658/571989/557014/100147967",12
"GO:0014069","CC","GO:0014069","postsynaptic density","11/473","122/18405",0.000310750773678303,0.00345551557565174,0.00278070345043302,"570493/561943/497638/100331262/557701/560862/565863/567298/60658/571989/557014",11
"GO:0032279","CC","GO:0032279","asymmetric synapse","11/473","123/18405",0.000333543974483758,0.00345551557565174,0.00278070345043302,"570493/561943/497638/100331262/557701/560862/565863/567298/60658/571989/557014",11
"GO:0098984","CC","GO:0098984","neuron to neuron synapse","11/473","123/18405",0.000333543974483758,0.00345551557565174,0.00278070345043302,"570493/561943/497638/100331262/557701/560862/565863/567298/60658/571989/557014",11
"GO:0015629","CC","GO:0015629","actin cytoskeleton","18/473","299/18405",0.000772538048191043,0.00769566748005693,0.00619281512315087,"561940/562018/100884147/100331262/567912/562188/560862/566034/566003/562676/563892/565863/798075/554168/566674/393772/571989/100535904",18
"GO:1902710","CC","GO:1902710","GABA receptor complex","4/473","20/18405",0.00150444532087321,0.0139161192180772,0.0111985027643946,"556202/566514/553402/100538116",4
"GO:1902711","CC","GO:1902711","GABA-A receptor complex","4/473","20/18405",0.00150444532087321,0.0139161192180772,0.0111985027643946,"556202/566514/553402/100538116",4
"GO:0098831","CC","GO:0098831","presynaptic active zone cytoplasmic component","3/473","10/18405",0.00176886872148781,0.0152712332955114,0.0122889826966521,"572002/565842/563414",3
"GO:0099569","CC","GO:0099569","presynaptic cytoskeleton","3/473","10/18405",0.00176886872148781,0.0152712332955114,0.0122889826966521,"572002/565842/563414",3
"GO:0008076","CC","GO:0008076","voltage-gated potassium channel complex","6/473","52/18405",0.00208865118671345,0.0174503437857672,0.0140425444811295,"556841/562853/100334453/559096/571208/559036",6
"GO:0048786","CC","GO:0048786","presynaptic active zone","5/473","37/18405",0.00242721366391951,0.0196452605923485,0.0158088258373705,"572002/101175706/565842/563414/567298",5
"GO:0031253","CC","GO:0031253","cell projection membrane","8/473","92/18405",0.00253257270218534,0.019876858480788,0.0159951960138021,"556202/553051/562949/553402/100538116/100334453/559096/569398",8
"GO:0098793","CC","GO:0098793","presynapse","13/473","206/18405",0.0026675527529652,0.0203204753828819,0.0163521809624492,"100334264/550457/572002/101175706/565842/563414/553657/571897/562853/567877/567298/571626/563377",13
"GO:0098802","CC","GO:0098802","plasma membrane signaling receptor complex","9/473","115/18405",0.00287885589615857,0.0213035336315734,0.0171432621786285,"570493/100536533/245701/558708/560267/245700/792928/245702/100331333",9
"GO:0034705","CC","GO:0034705","potassium channel complex","6/473","57/18405",0.00334351212852739,0.0240547122580165,0.0193571754809481,"556841/562853/100334453/559096/571208/559036",6
"GO:0045211","CC","GO:0045211","postsynaptic membrane","11/473","168/18405",0.00418702390276545,0.0293091673193581,0.023585511600215,"570493/497638/556202/557701/100125749/566514/553402/352938/569398/563377/100147967",11
"GO:0062023","CC","GO:0062023","collagen-containing extracellular matrix","10/473","156/18405",0.00715032893413803,0.047020824354604,0.0378383386393481,"564383/568982/369191/100006305/558461/101882184/321243/565429/100535694/797559",10
"GO:0044304","CC","GO:0044304","main axon","3/473","16/18405",0.00736078730376784,0.047020824354604,0.0378383386393481,"103909035/562853/566220",3
"GO:0016459","CC","GO:0016459","myosin complex","6/473","67/18405",0.00742279588125922,0.047020824354604,0.0378383386393481,"100884147/562188/566034/562676/554168/566674",6
"GO:0097060","CC","GO:0097060","synaptic membrane","12/473","207/18405",0.00744345095960913,0.047020824354604,0.0378383386393481,"570493/497638/556202/557701/563414/100125749/566514/553402/352938/569398/563377/100147967",12
"GO:0046873","MF","GO:0046873","metal ion transmembrane transporter activity","44/455","412/17701",1.04409963797141e-15,4.90726829846562e-13,3.89064496675662e-13,"569528/403310/797337/563904/100126126/798583/768182/556841/560561/555691/567212/562585/567702/563356/100004419/561618/562796/568512/559586/101154640/562853/565158/100334453/795916/559096/562059/170581/571208/555941/563670/559447/560289/793996/567611/572215/559036/557499/556480/559964/797331/562422/393101/557642/799412",44
"GO:0022839","MF","GO:0022839","monoatomic ion gated channel activity","38/455","345/17701",3.85781283983731e-14,8.74197121555206e-12,6.93092454715662e-12,"570493/569528/403310/797337/563904/798583/556202/556841/555691/562585/568211/567702/100004419/562796/566514/553402/100538116/101154640/562853/565158/100334453/795916/559096/562059/170581/571208/565807/555941/563670/559447/560289/793996/567611/559036/559964/562422/393101/799412",38
"GO:0022836","MF","GO:0022836","gated channel activity","38/455","349/17701",5.57998162694812e-14,8.74197121555206e-12,6.93092454715662e-12,"570493/569528/403310/797337/563904/798583/556202/556841/555691/562585/568211/567702/100004419/562796/566514/553402/100538116/101154640/562853/565158/100334453/795916/559096/562059/170581/571208/565807/555941/563670/559447/560289/793996/567611/559036/559964/562422/393101/799412",38
"GO:0005216","MF","GO:0005216","monoatomic ion channel activity","43/455","445/17701",7.75003669181468e-14,9.10629311288225e-12,7.21977102342736e-12,"570493/569528/403310/797337/563904/100126126/798583/768182/556202/556841/555691/562585/568211/567702/100004419/562796/559586/566514/553402/100538116/101154640/562853/565158/100334453/100534737/553392/795916/559096/562059/170581/571208/565807/555941/563670/559447/560289/793996/567611/559036/559964/562422/393101/799412",43
"GO:0005261","MF","GO:0005261","monoatomic cation channel activity","36/455","327/17701",1.89064612369715e-13,1.77720735627532e-11,1.40902890060798e-11,"569528/403310/797337/563904/100126126/798583/768182/556841/555691/562585/568211/567702/100004419/562796/559586/101154640/562853/565158/100334453/795916/559096/562059/170581/571208/565807/555941/563670/559447/560289/793996/567611/559036/559964/562422/393101/799412",36
"GO:0008331","MF","GO:0008331","high voltage-gated calcium channel activity","10/455","15/17701",3.05719844663117e-13,2.39480544986108e-11,1.89868114053936e-11,"569528/403310/567702/562796/565158/562059/170581/555941/559964/562422",10
"GO:0015085","MF","GO:0015085","calcium ion transmembrane transporter activity","22/455","128/17701",1.53602378760888e-12,9.28192588415889e-11,7.35901850614165e-11,"569528/403310/563904/100126126/768182/560561/567212/562585/567702/562796/568512/559586/565158/795916/562059/170581/555941/567611/557499/559964/562422/799412",22
"GO:0005244","MF","GO:0005244","voltage-gated monoatomic ion channel activity","27/455","199/17701",1.5799022781547e-12,9.28192588415889e-11,7.35901850614165e-11,"570493/569528/403310/797337/563904/556841/555691/567702/100004419/562796/101154640/562853/565158/100334453/559096/562059/170581/571208/555941/563670/559447/560289/793996/559036/559964/562422/393101",27
"GO:0022832","MF","GO:0022832","voltage-gated channel activity","27/455","204/17701",2.87564335219567e-12,1.50172486170218e-10,1.19061724757575e-10,"570493/569528/403310/797337/563904/556841/555691/567702/100004419/562796/101154640/562853/565158/100334453/559096/562059/170581/571208/555941/563670/559447/560289/793996/559036/559964/562422/393101",27
"GO:0015267","MF","GO:0015267","channel activity","43/455","498/17701",3.55119041782913e-12,1.51732681489063e-10,1.20298699321676e-10,"570493/569528/403310/797337/563904/100126126/798583/768182/556202/556841/555691/562585/568211/567702/100004419/562796/559586/566514/553402/100538116/101154640/562853/565158/100334453/100534737/553392/795916/559096/562059/170581/571208/565807/555941/563670/559447/560289/793996/567611/559036/559964/562422/393101/799412",43
"GO:0022803","MF","GO:0022803","passive transmembrane transporter activity","43/455","498/17701",3.55119041782913e-12,1.51732681489063e-10,1.20298699321676e-10,"570493/569528/403310/797337/563904/100126126/798583/768182/556202/556841/555691/562585/568211/567702/100004419/562796/559586/566514/553402/100538116/101154640/562853/565158/100334453/100534737/553392/795916/559096/562059/170581/571208/565807/555941/563670/559447/560289/793996/567611/559036/559964/562422/393101/799412",43
"GO:0022843","MF","GO:0022843","voltage-gated monoatomic cation channel activity","23/455","150/17701",5.60555135829929e-12,2.19550761533389e-10,1.74067121126136e-10,"569528/403310/797337/563904/556841/555691/567702/100004419/562796/101154640/562853/565158/100334453/559096/562059/170581/571208/555941/563670/560289/559036/559964/562422",23
"GO:0005262","MF","GO:0005262","calcium channel activity","18/455","104/17701",1.49295382338703e-10,5.3976022845531e-09,4.27939800387861e-09,"569528/403310/563904/100126126/768182/562585/567702/562796/559586/565158/795916/562059/170581/555941/567611/559964/562422/799412",18
"GO:0005245","MF","GO:0005245","voltage-gated calcium channel activity","11/455","47/17701",2.16981964964872e-08,7.28439453810642e-07,5.77530944342592e-07,"569528/403310/563904/567702/562796/565158/562059/170581/555941/559964/562422",11
"GO:0030695","MF","GO:0030695","GTPase regulator activity","30/455","393/17701",1.1812367780211e-07,3.46988303543698e-06,2.7510382856544e-06,"566318/394115/100149630/563241/562652/100148873/100330358/65227/571925/561005/100034485/100331732/556132/557667/100536057/796404/324332/566115/567298/100270734/553520/393772/100151026/571688/560305/558635/403040/799483/559170/557014",30
"GO:0060589","MF","GO:0060589","nucleoside-triphosphatase regulator activity","30/455","393/17701",1.1812367780211e-07,3.46988303543698e-06,2.7510382856544e-06,"566318/394115/100149630/563241/562652/100148873/100330358/65227/571925/561005/100034485/100331732/556132/557667/100536057/796404/324332/566115/567298/100270734/553520/393772/100151026/571688/560305/558635/403040/799483/559170/557014",30
"GO:0005085","MF","GO:0005085","guanyl-nucleotide exchange factor activity","19/455","185/17701",3.14688615297416e-07,8.70021465822269e-06,6.89781856441396e-06,"100149630/562652/100330358/65227/100331732/557667/100536057/796404/566115/553520/393772/100151026/571688/560305/558635/403040/799483/559170/557014",19
"GO:0019199","MF","GO:0019199","transmembrane receptor protein kinase activity","12/455","91/17701",3.61400712066278e-06,9.43657414839727e-05,7.48162877610892e-05,"386966/245701/554230/30256/245700/792928/568668/570240/562822/245702/555655/569836",12
"GO:0016887","MF","GO:0016887","ATP hydrolysis activity","11/455","82/17701",7.76759275628319e-06,0.000192145715550163,0.000152339492283892,"100334507/570502/562935/566766/568214/100331225/792998/30671/568230/560210/798846",11
"GO:0005249","MF","GO:0005249","voltage-gated potassium channel activity","12/455","103/17701",1.32641870600188e-05,0.000311708395910443,0.000247132748381404,"797337/556841/555691/100004419/101154640/562853/100334453/559096/571208/563670/560289/559036",12
"GO:0016917","MF","GO:0016917","GABA receptor activity","6/455","25/17701",3.26247314569779e-05,0.000730172561179981,0.000578905009311788,"556202/558708/560267/566514/553402/100538116",6
"GO:0005267","MF","GO:0005267","potassium channel activity","13/455","136/17701",4.94435346297777e-05,0.0010444292571921,0.000828058134481531,"797337/798583/556841/555691/100004419/101154640/562853/100334453/559096/571208/563670/560289/559036",13
"GO:0015079","MF","GO:0015079","potassium ion transmembrane transporter activity","15/455","176/17701",5.11103679051453e-05,0.0010444292571921,0.000828058134481531,"797337/798583/556841/555691/100004419/101154640/562853/100334453/559096/571208/563670/560289/572215/559036/797331",15
"GO:0004714","MF","GO:0004714","transmembrane receptor protein tyrosine kinase activity","9/455","72/17701",9.17251759473841e-05,0.00179628469563627,0.00142415404760412,"386966/245701/554230/30256/245700/568668/570240/245702/569836",9
"GO:0005516","MF","GO:0005516","calmodulin binding","11/455","109/17701",0.000114379904763649,0.0021503422095566,0.00170486258047712,"560561/100334879/567212/568512/101154640/563892/572250/100144566/60658/553520/557499",11
"GO:0015081","MF","GO:0015081","sodium ion transmembrane transporter activity","12/455","130/17701",0.000133961327904049,0.00242160861980396,0.00191993158210661,"563904/560561/567212/563356/561618/568512/559447/793996/557499/556480/393101/557642",12
"GO:0140678","MF","GO:0140678","molecular function inhibitor activity","25/455","433/17701",0.000151580711522227,0.00263862720057211,0.00209199110638863,"30491/100149630/562652/30449/100330358/564005/65227/404210/245701/100331732/557667/100536057/796404/566115/553520/393772/245702/100151026/571688/560305/558635/403040/799483/559170/557014",25
"GO:0019838","MF","GO:0019838","growth factor binding","9/455","81/17701",0.000229376717646092,0.00385025204620225,0.00305260744536528,"404210/245701/554230/30256/557061/568668/570240/245702/100001424",9
"GO:0008509","MF","GO:0008509","monoatomic anion transmembrane transporter activity","11/455","122/17701",0.000310515020745971,0.00503248481898643,0.00398992077473952,"556202/561618/566514/553402/100538116/100534737/553392/572215/797331/100333073/557642",11
"GO:0003774","MF","GO:0003774","cytoskeletal motor activity","12/455","144/17701",0.000348887459530488,0.00532734418771395,0.00422369505588071,"100334507/570502/100884147/569545/562188/566766/566034/335340/562676/554168/566674/799274",12
"GO:0005432","MF","GO:0005432","calcium:sodium antiporter activity","4/455","14/17701",0.000351378020891771,0.00532734418771395,0.00422369505588071,"560561/567212/568512/557499",4
"GO:0004713","MF","GO:0004713","protein tyrosine kinase activity","11/455","131/17701",0.000571416437497229,0.00839267892574055,0.00665399404190852,"386966/557551/245701/569156/554230/30256/245700/568668/570240/245702/569836",11
"GO:0015103","MF","GO:0015103","inorganic anion transmembrane transporter activity","11/455","133/17701",0.000649213756036564,0.00924637773749045,0.00733083475715929,"556202/561618/566514/553402/100538116/100534737/553392/572215/797331/100333073/557642",11
"GO:0015276","MF","GO:0015276","ligand-gated monoatomic ion channel activity","12/455","156/17701",0.00071812178706027,0.00964334971195219,0.00764556729682212,"570493/556202/555691/562585/568211/566514/553402/100538116/795916/560289/567611/799412",12
"GO:0022834","MF","GO:0022834","ligand-gated channel activity","12/455","156/17701",0.00071812178706027,0.00964334971195219,0.00764556729682212,"570493/556202/555691/562585/568211/566514/553402/100538116/795916/560289/567611/799412",12
"GO:0015368","MF","GO:0015368","calcium:monoatomic cation antiporter activity","4/455","17/17701",0.000785834367011208,0.00998222033770993,0.00791423516136465,"560561/567212/568512/557499",4
"GO:0099604","MF","GO:0099604","ligand-gated calcium channel activity","4/455","17/17701",0.000785834367011208,0.00998222033770993,0.00791423516136465,"562585/795916/567611/799412",4
"GO:0005248","MF","GO:0005248","voltage-gated sodium channel activity","4/455","18/17701",0.000989985884548922,0.012244562256263,0.00970789482355453,"563904/559447/793996/393101",4
"GO:0005251","MF","GO:0005251","delayed rectifier potassium channel activity","4/455","20/17701",0.00150498479507689,0.0181369962483625,0.0143796118072124,"101154640/562853/100334453/559096",4
"GO:0015297","MF","GO:0015297","antiporter activity","7/455","67/17701",0.00162911710928089,0.0191421260340505,0.0151765120180378,"560561/567212/561618/568512/557499/100333073/557642",7
"GO:0022851","MF","GO:0022851","GABA-gated chloride ion channel activity","3/455","10/17701",0.00176952254595237,0.0199117395724276,0.0157866871414096,"556202/553402/100538116",3
"GO:0004890","MF","GO:0004890","GABA-A receptor activity","4/455","21/17701",0.0018217123438604,0.0199117395724276,0.0157866871414096,"556202/566514/553402/100538116",4
"GO:0044183","MF","GO:0044183","protein folding chaperone","4/455","21/17701",0.0018217123438604,0.0199117395724276,0.0157866871414096,"562935/30671/560210/798846",4
"GO:0140938","MF","GO:0140938","histone H3 methyltransferase activity","5/455","35/17701",0.00188584667501842,0.0201442713013331,0.0159710460037445,"100006350/557048/564592/559945/796785",5
"GO:0005217","MF","GO:0005217","intracellular ligand-gated monoatomic ion channel activity","4/455","23/17701",0.00258811105755418,0.0259159283550242,0.0205470070272756,"562585/568211/795916/567611",4
"GO:0051787","MF","GO:0051787","misfolded protein binding","4/455","23/17701",0.00258811105755418,0.0259159283550242,0.0205470070272756,"562935/30671/560210/798846",4
"GO:0015291","MF","GO:0015291","secondary active transmembrane transporter activity","14/455","230/17701",0.00259159283550242,0.0259159283550242,0.0205470070272756,"768182/560561/567212/553256/100334171/563356/561618/568512/572215/557499/556480/797331/100333073/557642",14
"GO:0043178","MF","GO:0043178","alcohol binding","6/455","56/17701",0.00305728189850427,0.0299358852561876,0.0237341621068094,"30735/562585/559586/557483/567611/100004342",6
"GO:0018024","MF","GO:0018024","histone lysine N-methyltransferase activity","5/455","40/17701",0.00344160968593922,0.03301135821207,0.0261724990080018,"100006350/557048/564592/559945/796785",5
"GO:0051082","MF","GO:0051082","unfolded protein binding","7/455","78/17701",0.00389083057620113,0.0346582477016298,0.0274782075842709,"323922/562935/565155/30671/569466/560210/798846",7
"GO:0106310","MF","GO:0106310","protein serine kinase activity","10/455","143/17701",0.00390335683005072,0.0346582477016298,0.0274782075842709,"796739/567912/100005183/565173/557667/566003/100009657/570504/100001267/100332050",10
"GO:0005024","MF","GO:0005024","transforming growth factor beta receptor activity","3/455","13/17701",0.00398201143805959,0.0346582477016298,0.0274782075842709,"792928/562822/555655",3
"GO:0005237","MF","GO:0005237","inhibitory extracellular ligand-gated monoatomic ion channel activity","3/455","13/17701",0.00398201143805959,0.0346582477016298,0.0274782075842709,"556202/553402/100538116",3
"GO:0043548","MF","GO:0043548","phosphatidylinositol 3-kinase binding","3/455","13/17701",0.00398201143805959,0.0346582477016298,0.0274782075842709,"245701/245700/245702",3
"GO:0004222","MF","GO:0004222","metalloendopeptidase activity","8/455","101/17701",0.00450609286974626,0.0378189937282276,0.0299841518024469,"474335/793465/100332426/566945/101448000/571143/101884120/560606",8
"GO:0015108","MF","GO:0015108","chloride transmembrane transporter activity","8/455","101/17701",0.00450609286974626,0.0378189937282276,0.0299841518024469,"556202/566514/553402/100538116/100534737/553392/572215/797331",8
"GO:0017111","MF","GO:0017111","ribonucleoside triphosphate phosphatase activity","21/455","437/17701",0.00470183674671279,0.0380954934781115,0.0302033699692082,"100334507/565844/570502/550457/561067/562935/100005729/566766/568214/493613/553657/571897/556371/100331225/792998/324332/30671/100307098/568230/560210/798846",21
"GO:0140828","MF","GO:0140828","metal cation:monoatomic cation antiporter activity","4/455","27/17701",0.00473070845299524,0.0380954934781115,0.0302033699692082,"560561/567212/568512/557499",4
"GO:0004016","MF","GO:0004016","adenylate cyclase activity","3/455","14/17701",0.00497218418819627,0.0380954934781115,0.0302033699692082,"569499/557026/562619",3
"GO:0015278","MF","GO:0015278","calcium-release channel activity","3/455","14/17701",0.00497218418819627,0.0380954934781115,0.0302033699692082,"562585/795916/567611",3
"GO:0016500","MF","GO:0016500","protein-hormone receptor activity","3/455","14/17701",0.00497218418819627,0.0380954934781115,0.0302033699692082,"245701/245700/245702",3
"GO:0005096","MF","GO:0005096","GTPase activator activity","13/455","222/17701",0.005025362969453,0.0380954934781115,0.0302033699692082,"566318/394115/563241/100148873/571925/561005/100034485/556132/324332/566115/567298/100270734/571688",13
"GO:0031267","MF","GO:0031267","small GTPase binding","5/455","45/17701",0.00575558238215779,0.0429384717399074,0.0340430436638907,"100536057/573631/566115/571688/557014",5
"GO:0070679","MF","GO:0070679","inositol 1,4,5 trisphosphate binding","3/455","15/17701",0.00609786398541306,0.0444623179706689,0.0352511994661071,"562585/559586/567611",3
"GO:0017022","MF","GO:0017022","myosin binding","4/455","29/17701",0.00614904397466698,0.0444623179706689,0.0352511994661071,"561940/550457/571925/563892",4
"GO:0031072","MF","GO:0031072","heat shock protein binding","5/455","46/17701",0.00632407747702152,0.0449401285575151,0.0356300235372012,"323922/562935/30671/560210/798846",5
"GO:0008017","MF","GO:0008017","microtubule binding","12/455","203/17701",0.00640635875181598,0.0449401285575151,0.0356300235372012,"100334507/570502/565771/799891/561067/100334879/569545/799901/566766/797545/100307098/799274",12
